quarter,quarter_end,complex_nm,complex_type,industry,production,employment,op_rate_official,op_rate_approx,firms_in,firms_op,production_yoy,employment_yoy,production_yoy_valid,employment_yoy_valid,quadrant_yoy_valid,review_required,classification_break,production_source,employment_source,op_rate_source,firms_in_source,firms_op_source,production_is_revised,employment_is_revised,op_rate_is_revised,firms_in_is_revised,firms_op_is_revised,production_masked,employment_masked,op_rate_masked,firms_in_masked,firms_op_masked,production_invalid_source,employment_invalid_source,op_rate_invalid_source,firms_in_invalid_source,firms_op_invalid_source,production_note,employment_note,op_rate_note,firms_in_note,firms_op_note,employment_lag4,production_lag4,emp_delta,e_yoy,p_yoy,mfg_emp,mfg_emp_lag4,mfg_emp_yoy,E,P,R,A,employment_share_pct,mfg_emp_delta,net_gross_ratio,contribution_pct,state,run_length,transition_type,previous_state,production_yoy_reason,production_current_missing,production_lag4_missing,employment_yoy_reason,data_quality_core_missing,data_quality_production_missing,datarev,E_entry,E_up,R_entry,R_up,A_entry,A_up,P_support,n_entry,n_up,emp_entry,emp_up,data_quality_previous_signal_unknown,persist,scale_ok,scale_threshold,stage,stage_reason,data_quality_minimum_only,prod_only_decline,check_question,first_owner,rank_in_stage,scale_flag,q1_state,q1_question_route,q2_employment_delta,q2_employment_yoy,q2_employment_share,q2_contribution,q2_same_stage_rank,q3_state_run_length,q3_transition,q3_repeated_signal,signal_e,signal_r,signal_a,signal_p,decision_scale_gate,decision_stage,decision_reason,q1_state_label,decision_entry_trigger,decision_reinforcement,next_review_quarter
2022Q2,2022-06-30,창원,국가,기계,46598.71267,62203.0,,80.90615908,1522.0,1457.0,7.70877717312255,-3.9009393152885874,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,64728.0,43263.61685,-2525.0,-3.9009393152885874,7.70877717312255,116848.0,116918.0,-0.05987102071537409,3.9009393152885874,0.0,3.8410682945732133,2.1609270162946737,53.23411611666439,-70.0,0.011990407673860911,,S2,2.0,S2->S2,S2,valid,False,False,valid,False,False,False,False,False,False,False,True,True,False,1,1,True,True,False,True,True,300,우선점검,산단 제조업 고용의 2.16% 감소(상위경계 2.0% 통과) → 보강: 직전 분기에도 진입신호(지속),False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-2525.0,-3.9009393152885874,53.23411611666439,,1,2.0,S2 → S2,True,3.9009393152885874,3.8410682945732133,2.1609270162946737,0.0,True,우선점검,산단 제조업 고용의 2.16% 감소(상위경계 2.0% 통과) → 보강: 직전 분기에도 진입신호(지속),생산↑·고용↓,A,반복,2022Q3
2022Q2,2022-06-30,창원,국가,기타,130.69000001,194.0,,78.53378616,25.0,24.0,-20.41127034589721,-1.5228426395939132,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,197.0,164.20666667,-3.0,-1.5228426395939132,-20.411270345897215,116848.0,116918.0,-0.05987102071537409,1.5228426395939132,20.411270345897215,1.462971618878539,0.002567438039161988,0.16602765986580859,-70.0,0.011990407673860911,,S4,2.0,S4->S4,S4,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음 (생산 20.4% 단독 감소 — 확인질문에 반영),False,True,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,3,규모기준 미만,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-3.0,-1.5228426395939132,0.16602765986580859,,3,2.0,S4 → S4,False,1.5228426395939132,1.462971618878539,0.002567438039161988,20.411270345897215,False,관찰,고용 축 진입신호 없음 (생산 20.4% 단독 감소 — 확인질문에 반영),생산↓·고용↓,없음,생산,2022Q3
2022Q2,2022-06-30,창원,국가,목재종이,134.97,267.0,,88.38133069,43.0,40.0,14.229695034439317,1.1363636363636465,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,264.0,118.15666667,3.0,1.1363636363636465,14.229695034439294,116848.0,116918.0,-0.05987102071537409,0.0,0.0,0.0,0.0,0.22850198548541695,-70.0,0.011990407673860911,,S1,2.0,S1->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,4,규모기준 미만,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,3.0,1.1363636363636465,0.22850198548541695,,4,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,False,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q3
2022Q2,2022-06-30,창원,국가,비금속,137.225,259.0,,41.9707846,5.0,5.0,5.278299896428695,-2.9962546816479363,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,267.0,130.345,-8.0,-2.9962546816479363,5.278299896428695,116848.0,116918.0,-0.05987102071537409,2.9962546816479363,0.0,2.936383660932562,0.006846501437765301,0.22165548404765165,-70.0,0.011990407673860911,,S2,2.0,S2->S2,S2,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음,False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,2,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-8.0,-2.9962546816479363,0.22165548404765165,,2,2.0,S2 → S2,False,2.9962546816479363,2.936383660932562,0.006846501437765301,0.0,False,관찰,고용 축 진입신호 없음,생산↑·고용↓,없음,확인된 보강 없음,2022Q3
2022Q2,2022-06-30,창원,국가,석유화학,683.0533334,516.0,,81.79766405,40.0,39.0,33.09172156190328,2.9940119760478945,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,501.0,513.22,15.0,2.9940119760478945,33.09172156190328,116848.0,116918.0,-0.05987102071537409,0.0,0.0,0.0,0.0,0.441599342735862,-70.0,0.011990407673860911,,S1,2.0,S1->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,5,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,15.0,2.9940119760478945,0.441599342735862,,5,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q3
2022Q2,2022-06-30,창원,국가,섬유의복,2.4000000000000004,39.0,,80.0,9.0,8.0,220.00000000000009,-11.363636363636363,True,True,True,True,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,44.0,0.75,-5.0,-11.363636363636365,220.00000000000006,116848.0,116918.0,-0.05987102071537409,11.363636363636365,0.0,11.303765342920991,0.004279063398603313,0.033376694509105846,-70.0,0.011990407673860911,,S2,2.0,S2->S2,S2,valid,False,False,valid,False,False,False,True,True,True,True,False,False,False,2,2,True,True,False,True,False,300,추가확인,고용감소 11.4%(상위경계 10% 통과) · 산단평균 대비 11.3%p 열위(상위경계 통과) [상위경계 통과했으나 고용 39인 < 300인으로 우선점검 제외],False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-5.0,-11.363636363636365,0.033376694509105846,,1,2.0,S2 → S2,True,11.363636363636365,11.303765342920991,0.004279063398603313,0.0,False,추가확인,고용감소 11.4%(상위경계 10% 통과) · 산단평균 대비 11.3%p 열위(상위경계 통과) [상위경계 통과했으나 고용 39인 < 300인으로 우선점검 제외],생산↑·고용↓,E|R,반복,2022Q3
2022Q2,2022-06-30,창원,국가,운송장비,27717.628937,15657.0,,90.06301838,243.0,240.0,6.588441837118797,-2.570006222775356,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,16070.0,26004.347619,-413.0,-2.570006222775356,6.588441837118797,116848.0,116918.0,-0.05987102071537409,2.570006222775356,0.0,2.510135202059982,0.3534506367246337,13.399459126386418,-70.0,0.011990407673860911,,S2,2.0,S2->S2,S2,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-413.0,-2.570006222775356,13.399459126386418,,1,2.0,S2 → S2,False,2.570006222775356,2.510135202059982,0.3534506367246337,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↓,없음,확인된 보강 없음,2022Q3
2022Q2,2022-06-30,창원,국가,음식료,1246.41,797.0,,95.86259542,9.0,6.0,4.56620557350389,1.0139416983523386,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,789.0,1191.9816667,8.0,1.0139416983523386,4.56620557350389,116848.0,116918.0,-0.05987102071537409,0.0,0.0,0.0,0.0,0.6820827057373682,-70.0,0.011990407673860911,,S1,2.0,S1->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,6,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,8.0,1.0139416983523386,0.6820827057373682,,6,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q3
2022Q2,2022-06-30,창원,국가,전기전자,30777.93363,27441.0,,76.10766722,571.0,545.0,19.06658814361053,11.227757285882213,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,24671.0,25849.345404,2770.0,11.227757285882213,19.06658814361053,116848.0,116918.0,-0.05987102071537409,0.0,0.0,0.0,0.0,23.484355744214707,-70.0,0.011990407673860911,,S1,2.0,S1->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,7,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,2770.0,11.227757285882213,23.484355744214707,,7,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q3
2022Q2,2022-06-30,창원,국가,철강,20095.32,9475.0,,81.38437066,79.0,75.0,26.842212567625488,0.9374667092787892,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,9387.0,15842.77,88.0,0.9374667092787892,26.842212567625488,116848.0,116918.0,-0.05987102071537409,0.0,0.0,0.0,0.0,8.108825140353279,-70.0,0.011990407673860911,,S1,2.0,S1->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,8,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,88.0,0.9374667092787892,8.108825140353279,,8,2.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q3
2022Q3,2022-09-30,창원,국가,기계,45784.71976,61680.0,,76.31102524,1512.0,1444.0,9.803121847841489,-3.7933616171699542,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,64112.0,41697.10204,-2432.0,-3.7933616171699547,9.803121847841489,115679.0,115945.0,-0.2294191211350216,3.7933616171699547,0.0,3.563942496034933,2.1023694879796677,53.319963001063286,-266.0,0.05453054530545305,,S2,3.0,S2->S4,S2,valid,False,False,valid,False,False,False,False,False,False,False,True,True,False,1,1,True,True,False,True,True,300,우선점검,산단 제조업 고용의 2.10% 감소(상위경계 2.0% 통과) → 보강: 직전 분기에도 진입신호(지속),False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-2432.0,-3.7933616171699547,53.319963001063286,,1,3.0,S2 → S2,True,3.7933616171699547,3.563942496034933,2.1023694879796677,0.0,True,우선점검,산단 제조업 고용의 2.10% 감소(상위경계 2.0% 통과) → 보강: 직전 분기에도 진입신호(지속),생산↑·고용↓,A,반복,2022Q4
2022Q3,2022-09-30,창원,국가,기타,132.36000001,194.0,,78.92982355,24.0,23.0,-13.014523864136596,-3.0000000000000027,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,200.0,152.16333334,-6.0,-3.0000000000000027,-13.014523864136596,115679.0,115945.0,-0.2294191211350216,3.0000000000000027,13.014523864136596,2.770580878864981,0.005186766828897207,0.1677054608010097,-266.0,0.05453054530545305,,S4,3.0,S4->S4,S4,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음 (생산 13.0% 단독 감소 — 확인질문에 반영),False,True,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,3,규모기준 미만,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-6.0,-3.0000000000000027,0.1677054608010097,,3,3.0,S4 → S4,False,3.0000000000000027,2.770580878864981,0.005186766828897207,13.014523864136596,False,관찰,고용 축 진입신호 없음 (생산 13.0% 단독 감소 — 확인질문에 반영),생산↓·고용↓,없음,생산,2022Q4
2022Q3,2022-09-30,창원,국가,목재종이,137.53666666,267.0,,88.20415879,45.0,39.0,8.598726106527387,2.298850574712641,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,261.0,126.64666667,6.0,2.298850574712641,8.598726106527387,115679.0,115945.0,-0.2294191211350216,0.0,0.0,0.0,0.0,0.23081112388592567,-266.0,0.05453054530545305,,S1,3.0,S1->S4,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,4,규모기준 미만,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,6.0,2.298850574712641,0.23081112388592567,,4,3.0,S1 → S1,False,0.0,0.0,0.0,0.0,False,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q4
2022Q3,2022-09-30,창원,국가,비금속,161.555,257.0,,47.36730022,5.0,5.0,33.69884553316507,-3.745318352059923,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,267.0,120.835,-10.0,-3.745318352059923,33.69884553316507,115679.0,115945.0,-0.2294191211350216,3.745318352059923,0.0,3.5158992309249015,0.008644611381495346,0.22216651250443037,-266.0,0.05453054530545305,,S2,3.0,S2->S2,S2,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음,False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,2,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-10.0,-3.745318352059923,0.22216651250443037,,2,3.0,S2 → S2,False,3.745318352059923,3.5158992309249015,0.008644611381495346,0.0,False,관찰,고용 축 진입신호 없음,생산↑·고용↓,없음,확인된 보강 없음,2022Q4
2022Q3,2022-09-30,창원,국가,석유화학,657.2433333,521.0,,71.51071089,43.0,39.0,21.39101631360414,2.357563850687616,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,509.0,541.4266666999999,12.0,2.357563850687616,21.39101631360414,115679.0,115945.0,-0.2294191211350216,0.0,0.0,0.0,0.0,0.45038425297590745,-266.0,0.05453054530545305,,S1,3.0,S1->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,5,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,12.0,2.357563850687616,0.45038425297590745,,5,3.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q4
2022Q3,2022-09-30,창원,국가,섬유의복,2.97,39.0,,100.0,9.0,8.0,296.00000000000006,-11.363636363636363,True,True,True,True,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,44.0,0.75,-5.0,-11.363636363636365,296.00000000000006,115679.0,115945.0,-0.2294191211350216,11.363636363636365,0.0,11.134217242501343,0.004322305690747673,0.033713984387831845,-266.0,0.05453054530545305,,S2,3.0,S2->S1,S2,valid,False,False,valid,False,False,False,True,True,True,True,False,False,False,2,2,True,True,False,True,False,300,추가확인,고용감소 11.4%(상위경계 10% 통과) · 산단평균 대비 11.1%p 열위(상위경계 통과) [상위경계 통과했으나 고용 39인 < 300인으로 우선점검 제외],False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-5.0,-11.363636363636365,0.033713984387831845,,1,3.0,S2 → S2,True,11.363636363636365,11.134217242501343,0.004322305690747673,0.0,False,추가확인,고용감소 11.4%(상위경계 10% 통과) · 산단평균 대비 11.1%p 열위(상위경계 통과) [상위경계 통과했으나 고용 39인 < 300인으로 우선점검 제외],생산↑·고용↓,E|R,반복,2022Q4
2022Q3,2022-09-30,창원,국가,운송장비,28600.85946,15628.0,,92.01615978,246.0,243.0,9.322909729250297,-0.7556994983171417,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,15747.0,26161.816888,-119.0,-0.7556994983171417,9.322909729250295,115679.0,115945.0,-0.2294191211350216,0.7556994983171417,0.0,0.5262803771821201,0.10287087543979459,13.509798667000924,-266.0,0.05453054530545305,,S2,3.0,S2->S1,S2,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-119.0,-0.7556994983171417,13.509798667000924,,1,3.0,S2 → S2,False,0.7556994983171417,0.5262803771821201,0.10287087543979459,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↓,없음,확인된 보강 없음,2022Q4
2022Q3,2022-09-30,창원,국가,음식료,1292.09,770.0,,87.81845754,9.0,6.0,13.865107436066392,5.769230769230771,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,728.0,1134.7550001,42.0,5.769230769230771,13.86510743606637,115679.0,115945.0,-0.2294191211350216,0.0,0.0,0.0,0.0,0.6656350763751415,-266.0,0.05453054530545305,,S1,3.0,S1->S1,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,6,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,42.0,5.769230769230771,0.6656350763751415,,6,3.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q4
2022Q3,2022-09-30,창원,국가,전기전자,30343.6995,26880.0,,80.67564574,570.0,542.0,13.792097021529573,9.08648187979384,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,24641.0,26665.911161,2239.0,9.08648187979384,13.792097021529548,115679.0,115945.0,-0.2294191211350216,0.0,0.0,0.0,0.0,23.236715393459487,-266.0,0.05453054530545305,,S1,3.0,S1->S4,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,7,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,2239.0,9.08648187979384,23.236715393459487,,7,3.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q4
2022Q3,2022-09-30,창원,국가,철강,17584.4,9443.0,,69.31380158,80.0,75.0,9.160978567067946,0.0741839762611329,True,True,True,False,0,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,data_portal_monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,월별 3개월 합,월별: 분기말 값,월별 단순평균(근사),월별: 분기말 값,월별: 분기말 값,9436.0,16108.686667,7.0,0.07418397626113293,9.160978567067946,115679.0,115945.0,-0.2294191211350216,0.0,0.0,0.0,0.0,8.163106527546054,-266.0,0.05453054530545305,,S1,3.0,S1->S4,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,8,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,7.0,0.07418397626113293,8.163106527546054,,8,3.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2022Q4
