period,scope,region_or_industry_code,region_or_industry,bsi_code,indicator,mapped_kicox_industry,mapping_grade,value,months,value_lag4,change_vs_year_ago_pt,below_100,source_table_code,geography,coverage_flag,role,usage_note
2026Q2,전국(업종),C2900,기타기계·장비,AA,업황BSI,기계,A,80.67,3,68.33,12.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,전국(업종),C2900,기타기계·장비,AA,업황BSI,기계,A,87.0,2,68.0,19.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,91.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,104.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,100.0,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,104.0,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,101.67,3,91.67,10.0,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,96.67,3,104.33,-7.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,95.0,3,100.0,-5.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,91.0,3,104.0,-13.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,80.33,3,101.67,-21.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,81.67,3,96.67,-15.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,77.67,3,95.0,-17.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,77.33,3,91.0,-13.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,79.33,3,80.33,-1.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,84.33,3,81.67,2.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,82.67,3,77.67,5.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,76.0,3,77.33,-1.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,74.67,3,79.33,-4.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,81.33,3,84.33,-3.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,77.67,3,82.67,-5.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,73.0,3,76.0,-3.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q1,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,86.67,3,74.67,12.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q2,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,89.0,3,81.33,7.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,전국(업종),C2900,기타기계·장비,AC,생산BSI,기계,A,93.5,2,77.67,15.83,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,89.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,107.0,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,101.67,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,106.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,101.0,3,89.67,11.33,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,96.0,3,107.0,-11.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,93.67,3,101.67,-8.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,86.67,3,106.33,-19.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,76.33,3,101.0,-24.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,80.67,3,96.0,-15.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,72.67,3,93.67,-21.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,74.67,3,86.67,-12.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,74.33,3,76.33,-2.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,75.33,3,80.67,-5.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,78.33,3,72.67,5.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,70.67,3,74.67,-4.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,66.67,3,74.33,-7.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,76.33,3,75.33,1.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,70.67,3,78.33,-7.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,65.33,3,70.67,-5.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q1,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,82.33,3,66.67,15.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q2,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,82.33,3,76.33,6.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,전국(업종),C2900,기타기계·장비,AD,신규수주BSI,기계,A,90.5,2,70.67,19.83,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,89.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,81.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,84.0,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,85.33,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,83.0,3,89.67,-6.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,83.67,3,81.67,2.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,79.0,3,84.0,-5.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,87.33,3,85.33,2.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,90.33,3,83.0,7.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,91.33,3,83.67,7.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,95.0,3,79.0,16.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,89.0,3,87.33,1.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,85.67,3,90.33,-4.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,91.0,3,91.33,-0.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,91.33,3,95.0,-3.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,93.0,3,89.0,4.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,97.67,3,85.67,12.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,97.0,3,91.0,6.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,97.33,3,91.33,6.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,95.33,3,93.0,2.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q1,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,99.33,3,97.67,1.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q2,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,99.0,3,97.0,2.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,전국(업종),C2900,기타기계·장비,AJ,인력사정BSI,기계,A,97.0,2,97.33,-0.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,92.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,108.0,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,104.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,105.67,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,102.33,3,92.67,9.66,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,97.33,3,108.0,-10.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,96.0,3,104.33,-8.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,91.67,3,105.67,-14.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,79.33,3,102.33,-23.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,82.0,3,97.33,-15.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,78.0,3,96.0,-18.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,81.0,3,91.67,-10.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,84.0,3,79.33,4.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,86.0,3,82.0,4.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,83.67,3,78.0,5.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,78.0,3,81.0,-3.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,74.33,3,84.0,-9.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,83.67,3,86.0,-2.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,81.0,3,83.67,-2.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,전국(업종),C2900,기타기계·장비,AK,가동률BSI,기계,A,75.0,3,78.0,-3.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
